sequence,length,cross_avg_weighted_score,cross_avg_reduction,cross_std_weighted_score,cross_std_reduction,successful_datasets
"['--functionattrs', '--early-cse', '--elim-avail-extern', '--nary-reassociate', '--loop-instsimplify', '--mem2reg', '--mergefunc', '--instcombine', '--mem2reg', '--adce', '--jump-threading', '--newgvn', '--ipsccp', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--loop-reroll', '--separate-const-offset-from-gep', '--bdce', '--gvn', '--aggressive-instcombine', '--simplifycfg', '--newgvn', '--instsimplify', '--gvn-hoist', '--gvn-hoist', '--sink', '--nary-reassociate', '--nary-reassociate', '--instcombine', '--adce', '--jump-threading', '--early-cse', '--loop-fusion', '--gvn', '--simplifycfg', '--instsimplify', '--globalopt', '--lowerinvoke', '--loop-sink', '--mergefunc', '--sroa', '--instsimplify', '--ipsccp', '--loop-simplifycfg', '--instsimplify', '--early-cse', '--reassociate', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--elim-avail-extern', '--instcombine', '--slp-vectorizer', '--speculative-execution', '--die', '--simplifycfg']",57,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--elim-avail-extern', '--nary-reassociate', '--sroa', '--loop-instsimplify', '--mergefunc', '--gvn-hoist', '--mem2reg', '--adce', '--jump-threading', '--reassociate', '--ipsccp', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--loop-reroll', '--separate-const-offset-from-gep', '--bdce', '--mem2reg', '--aggressive-instcombine', '--simplifycfg', '--instsimplify', '--newgvn', '--instsimplify', '--instcombine', '--globalopt', '--sink', '--simplifycfg', '--early-cse-memssa', '--instcombine', '--simplifycfg', '--gvn-hoist', '--lowerinvoke', '--mergefunc', '--sroa', '--instsimplify', '--ipsccp', '--loop-simplifycfg', '--early-cse', '--reassociate', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--loop-simplifycfg', '--early-cse', '--reassociate', '--ipsccp', '--elim-avail-extern', '--instcombine', '--slp-vectorizer', '--speculative-execution', '--die', '--simplifycfg']",53,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--elim-avail-extern', '--nary-reassociate', '--mem2reg', '--loop-instsimplify', '--mergefunc', '--instcombine', '--mem2reg', '--adce', '--jump-threading', '--reassociate', '--ipsccp', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--loop-reroll', '--separate-const-offset-from-gep', '--bdce', '--sroa', '--aggressive-instcombine', '--simplifycfg', '--instsimplify', '--newgvn', '--instsimplify', '--gvn-hoist', '--globalopt', '--sink', '--sink', '--simplifycfg', '--early-cse-memssa', '--instcombine', '--slp-vectorizer', '--early-cse', '--lower-expect', '--simplifycfg', '--gvn-hoist', '--lowerinvoke', '--adce', '--mergefunc', '--instcombine', '--sroa', '--instsimplify', '--ipsccp', '--jump-threading', '--instsimplify', '--early-cse', '--reassociate', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--loop-sink', '--hotcoldsplit', '--instcombine', '--slp-vectorizer', '--speculative-execution', '--die', '--simplifycfg']",57,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--early-cse', '--elim-avail-extern', '--nary-reassociate', '--elim-avail-extern', '--mem2reg', '--mergefunc', '--instcombine', '--mem2reg', '--adce', '--jump-threading', '--newgvn', '--ipsccp', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--simplifycfg', '--separate-const-offset-from-gep', '--elim-avail-extern', '--reassociate', '--adce', '--aggressive-instcombine', '--simplifycfg', '--newgvn', '--instsimplify', '--gvn-hoist', '--globalopt', '--sink', '--sroa', '--early-cse-memssa', '--instcombine', '--early-cse', '--gvn', '--loop-reroll', '--gvn-hoist', '--lowerinvoke', '--adce', '--mergefunc', '--instcombine', '--sroa', '--instsimplify', '--ipsccp', '--jump-threading', '--instsimplify', '--early-cse', '--gvn', '--ipsccp', '--ipsccp', '--bdce', '--hotcoldsplit', '--instcombine', '--slp-vectorizer', '--speculative-execution', '--die', '--simplifycfg']",55,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--early-cse', '--newgvn', '--nary-reassociate', '--loop-instsimplify', '--mem2reg', '--adce', '--instcombine', '--mem2reg', '--mergefunc', '--jump-threading', '--elim-avail-extern', '--gvn', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--loop-reroll', '--separate-const-offset-from-gep', '--instcombine', '--reassociate', '--adce', '--aggressive-instcombine', '--simplifycfg', '--newgvn', '--early-cse', '--instsimplify', '--gvn-hoist', '--globalopt', '--sink', '--simplifycfg', '--early-cse-memssa', '--mem2reg', '--slp-vectorizer', '--early-cse', '--gvn', '--gvn-hoist', '--lowerinvoke', '--mergefunc', '--sroa', '--ipsccp', '--loop-simplifycfg', '--instsimplify', '--early-cse', '--reassociate', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--elim-avail-extern', '--instcombine', '--speculative-execution', '--die', '--simplifycfg']",52,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--simplifycfg', '--newgvn', '--separate-const-offset-from-gep', '--loop-instsimplify', '--mem2reg', '--adce', '--instcombine', '--adce', '--jump-threading', '--elim-avail-extern', '--hotcoldsplit', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--loop-reroll', '--nary-reassociate', '--bdce', '--gvn', '--adce', '--mergefunc', '--aggressive-instcombine', '--early-cse', '--memcpyopt', '--gvn-hoist', '--early-cse', '--globalopt', '--dce', '--simplifycfg', '--early-cse-memssa', '--early-cse-memssa', '--instcombine', '--slp-vectorizer', '--early-cse', '--gvn', '--simplifycfg', '--gvn-hoist', '--lowerinvoke', '--mergefunc', '--sroa', '--instsimplify', '--ipsccp', '--loop-simplifycfg', '--instsimplify', '--early-cse', '--reassociate', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--elim-avail-extern', '--instcombine', '--slp-vectorizer', '--speculative-execution', '--die', '--simplifycfg']",55,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--early-cse', '--elim-avail-extern', '--nary-reassociate', '--loop-instsimplify', '--mem2reg', '--mergefunc', '--instcombine', '--mem2reg', '--jump-threading', '--newgvn', '--ipsccp', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--loop-reroll', '--separate-const-offset-from-gep', '--bdce', '--gvn', '--adce', '--aggressive-instcombine', '--simplifycfg', '--newgvn', '--instsimplify', '--gvn-hoist', '--globalopt', '--sink', '--simplifycfg', '--early-cse-memssa', '--instcombine', '--slp-vectorizer', '--early-cse', '--gvn', '--simplifycfg', '--lowerinvoke', '--gvn-hoist', '--jump-threading', '--adce', '--mergefunc', '--sroa', '--instsimplify', '--ipsccp', '--loop-simplifycfg', '--instsimplify', '--early-cse', '--reassociate', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--bdce', '--hotcoldsplit', '--instcombine', '--slp-vectorizer', '--speculative-execution', '--die', '--simplifycfg']",56,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--early-cse', '--elim-avail-extern', '--nary-reassociate', '--loop-versioning-licm', '--mem2reg', '--mergefunc', '--instcombine', '--mem2reg', '--gvn-hoist', '--reassociate', '--ipsccp', '--loop-simplifycfg', '--mergefunc', '--loop-reroll', '--separate-const-offset-from-gep', '--bdce', '--mem2reg', '--mergefunc', '--aggressive-instcombine', '--simplifycfg', '--instsimplify', '--jump-threading', '--globalopt', '--sink', '--simplifycfg', '--early-cse-memssa', '--early-cse', '--gvn', '--simplifycfg', '--gvn-hoist', '--lowerinvoke', '--mergefunc', '--instsimplify', '--instsimplify', '--ipsccp', '--loop-simplifycfg', '--sroa', '--instsimplify', '--mem2reg', '--ipsccp', '--loop-simplifycfg', '--instsimplify', '--early-cse', '--reassociate', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--elim-avail-extern', '--instcombine', '--slp-vectorizer', '--speculative-execution', '--die', '--simplifycfg']",54,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--early-cse', '--newgvn', '--nary-reassociate', '--loop-instsimplify', '--mem2reg', '--adce', '--mem2reg', '--mergefunc', '--jump-threading', '--newgvn', '--ipsccp', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--loop-reroll', '--separate-const-offset-from-gep', '--bdce', '--gvn', '--adce', '--aggressive-instcombine', '--simplifycfg', '--newgvn', '--instsimplify', '--gvn-hoist', '--globalopt', '--sink', '--early-cse-memssa', '--instcombine', '--adce', '--jump-threading', '--early-cse', '--simplifycfg', '--gvn-hoist', '--lowerinvoke', '--mergefunc', '--sroa', '--instsimplify', '--ipsccp', '--loop-simplifycfg', '--instsimplify', '--early-cse', '--reassociate', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--elim-avail-extern', '--instcombine', '--slp-vectorizer', '--speculative-execution', '--die', '--simplifycfg']",52,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--elim-avail-extern', '--nary-reassociate', '--sroa', '--loop-instsimplify', '--mergefunc', '--instcombine', '--mem2reg', '--adce', '--jump-threading', '--reassociate', '--ipsccp', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--loop-reroll', '--separate-const-offset-from-gep', '--bdce', '--mem2reg', '--aggressive-instcombine', '--simplifycfg', '--instsimplify', '--newgvn', '--instsimplify', '--gvn-hoist', '--globalopt', '--sink', '--simplifycfg', '--early-cse-memssa', '--loop-versioning-licm', '--instcombine', '--simplifycfg', '--gvn-hoist', '--lowerinvoke', '--mergefunc', '--sroa', '--instsimplify', '--ipsccp', '--loop-simplifycfg', '--instsimplify', '--mem2reg', '--ipsccp', '--loop-simplifycfg', '--instsimplify', '--early-cse', '--reassociate', '--ipsccp', '--elim-avail-extern', '--elim-avail-extern', '--instcombine', '--slp-vectorizer', '--speculative-execution', '--die', '--simplifycfg']",54,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--early-cse', '--elim-avail-extern', '--nary-reassociate', '--loop-instsimplify', '--mem2reg', '--mergefunc', '--instcombine', '--adce', '--jump-threading', '--newgvn', '--ipsccp', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--loop-reroll', '--separate-const-offset-from-gep', '--bdce', '--gvn', '--adce', '--aggressive-instcombine', '--simplifycfg', '--newgvn', '--gvn-hoist', '--globalopt', '--globalopt', '--sink', '--gvn', '--simplifycfg', '--early-cse-memssa', '--instcombine', '--slp-vectorizer', '--early-cse', '--gvn', '--simplifycfg', '--gvn-hoist', '--lowerinvoke', '--adce', '--mergefunc', '--sroa', '--ipsccp', '--loop-simplifycfg', '--instsimplify', '--reassociate', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--elim-avail-extern', '--instcombine', '--slp-vectorizer', '--slp-vectorizer', '--speculative-execution', '--simplifycfg', '--slp-vectorizer', '--die']",55,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--early-cse', '--elim-avail-extern', '--nary-reassociate', '--loop-instsimplify', '--mem2reg', '--mergefunc', '--instcombine', '--mem2reg', '--adce', '--jump-threading', '--newgvn', '--ipsccp', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--loop-reroll', '--separate-const-offset-from-gep', '--bdce', '--gvn', '--adce', '--aggressive-instcombine', '--simplifycfg', '--newgvn', '--instsimplify', '--gvn-hoist', '--globalopt', '--sink', '--simplifycfg', '--early-cse-memssa', '--prune-eh', '--slp-vectorizer', '--early-cse', '--gvn', '--simplifycfg', '--lowerinvoke', '--gvn-hoist', '--mergefunc', '--sroa', '--instsimplify', '--instsimplify', '--ipsccp', '--sroa', '--early-cse', '--reassociate', '--slp-vectorizer', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--elim-avail-extern', '--instcombine', '--slp-vectorizer', '--speculative-execution', '--die', '--simplifycfg']",55,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--simplifycfg', '--newgvn', '--separate-const-offset-from-gep', '--loop-instsimplify', '--mem2reg', '--adce', '--instcombine', '--adce', '--jump-threading', '--elim-avail-extern', '--hotcoldsplit', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--gvn', '--nary-reassociate', '--bdce', '--loop-reroll', '--adce', '--mergefunc', '--aggressive-instcombine', '--early-cse', '--memcpyopt', '--gvn-hoist', '--globalopt', '--dce', '--simplifycfg', '--early-cse-memssa', '--early-cse-memssa', '--instcombine', '--slp-vectorizer', '--early-cse', '--gvn', '--simplifycfg', '--lowerinvoke', '--gvn-hoist', '--jump-threading', '--adce', '--mergefunc', '--sroa', '--instsimplify', '--ipsccp', '--loop-simplifycfg', '--instsimplify', '--early-cse', '--reassociate', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--bdce', '--hotcoldsplit', '--instcombine', '--slp-vectorizer', '--speculative-execution', '--die', '--simplifycfg']",57,2.0025986313840596,3.418445184922438,0.0,0.0,1
"['--functionattrs', '--early-cse', '--elim-avail-extern', '--nary-reassociate', '--loop-versioning-licm', '--bdce', '--adce', '--instcombine', '--adce', '--jump-threading', '--elim-avail-extern', '--hotcoldsplit', '--loop-simplifycfg', '--newgvn', '--mergefunc', '--loop-reroll', '--separate-const-offset-from-gep', '--mem2reg', '--gvn', '--adce', '--mergefunc', '--aggressive-instcombine', '--early-cse', '--memcpyopt', '--gvn-hoist', '--globalopt', '--dce', '--simplifycfg', '--early-cse-memssa', '--early-cse-memssa', '--mergefunc', '--instcombine', '--slp-vectorizer', '--early-cse', '--lower-expect', '--simplifycfg', '--gvn-hoist', '--lowerinvoke', '--adce', '--mergefunc', '--instcombine', '--sroa', '--instsimplify', '--ipsccp', '--jump-threading', '--instsimplify', '--early-cse', '--reassociate', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--bdce', '--hotcoldsplit', '--instcombine', '--slp-vectorizer', '--speculative-execution', '--die', '--simplifycfg']",58,2.0025986313840596,3.418445184922438,0.0,0.0,1
