sequence,length,cross_avg_weighted_score,cross_avg_reduction,cross_std_weighted_score,cross_std_reduction,successful_datasets
"['--nary-reassociate', '--early-cse-memssa', '--early-cse', '--instsimplify', '--gvn-hoist', '--loop-simplifycfg', '--nary-reassociate', '--mem2reg', '--globalopt', '--licm', '--globalopt', '--instcombine', '--gvn', '--correlated-propagation', '--gvn-hoist', '--lower-expect', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--gvn-hoist', '--gvn-hoist', '--instcombine', '--sroa', '--gvn', '--loop-vectorize', '--mem2reg', '--loop-simplifycfg', '--lower-constant-intrinsics', '--early-cse-memssa', '--instcombine', '--adce', '--sroa', '--aggressive-instcombine', '--die', '--sroa', '--sccp', '--die', '--gvn', '--jump-threading', '--simplifycfg', '--ipsccp', '--newgvn', '--simplifycfg', '--elim-avail-extern', '--ipsccp', '--ipsccp', '--jump-threading', '--loop-instsimplify', '--early-cse', '--gvn', '--jump-threading', '--newgvn', '--simplifycfg', '--ipsccp', '--ipsccp', '--jump-threading', '--licm', '--dce', '--lower-constant-intrinsics', '--adce', '--loop-simplifycfg', '--sroa', '--sccp', '--lower-constant-intrinsics', '--instcombine', '--mem2reg', '--early-cse', '--ipsccp', '--adce', '--gvn-hoist', '--loop-unroll', '--correlated-propagation', '--licm', '--loop-instsimplify', '--early-cse', '--correlated-propagation', '--ipconstprop', '--mem2reg', '--bdce', '--newgvn', '--die', '--gvn-hoist', '--gvn', '--gvn', '--instsimplify', '--jump-threading', '--sink', '--mem2reg', '--bdce', '--mem2reg', '--bdce', '--slp-vectorizer', '--indvars', '--gvn', '--newgvn', '--instcombine', '--simplifycfg']",97,0.8223060246544012,1.1959131393798645,0.0,0.0,1
"['--nary-reassociate', '--early-cse-memssa', '--early-cse', '--instsimplify', '--gvn-hoist', '--loop-simplifycfg', '--nary-reassociate', '--mem2reg', '--globalopt', '--licm', '--globalopt', '--instcombine', '--gvn', '--correlated-propagation', '--gvn-hoist', '--lower-expect', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--gvn-hoist', '--gvn-hoist', '--instcombine', '--sroa', '--gvn', '--loop-vectorize', '--mem2reg', '--loop-simplifycfg', '--lower-constant-intrinsics', '--early-cse-memssa', '--instcombine', '--adce', '--loop-simplifycfg', '--sroa', '--aggressive-instcombine', '--die', '--sroa', '--sccp', '--die', '--gvn', '--jump-threading', '--jump-threading', '--jump-threading', '--newgvn', '--simplifycfg', '--elim-avail-extern', '--ipsccp', '--ipsccp', '--jump-threading', '--loop-instsimplify', '--early-cse', '--gvn', '--jump-threading', '--newgvn', '--simplifycfg', '--ipsccp', '--ipsccp', '--jump-threading', '--dce', '--lower-constant-intrinsics', '--adce', '--sroa', '--lower-constant-intrinsics', '--lower-constant-intrinsics', '--adce', '--loop-simplifycfg', '--correlated-propagation', '--sccp', '--mem2reg', '--instcombine', '--lower-constant-intrinsics', '--early-cse', '--loweratomic', '--ipsccp', '--adce', '--gvn-hoist', '--early-cse-memssa', '--correlated-propagation', '--lower-expect', '--newgvn', '--bdce', '--gvn', '--die', '--gvn-hoist', '--globalopt', '--newgvn', '--indvars', '--jump-threading', '--sink', '--mem2reg', '--loop-predication', '--bdce', '--mem2reg', '--bdce', '--slp-vectorizer', '--instsimplify', '--newgvn', '--instcombine', '--simplifycfg']",98,0.8223060246544012,1.1959131393798645,0.0,0.0,1
"['--nary-reassociate', '--early-cse-memssa', '--early-cse', '--instsimplify', '--gvn-hoist', '--loop-simplifycfg', '--nary-reassociate', '--mem2reg', '--globalopt', '--licm', '--globalopt', '--instcombine', '--gvn', '--correlated-propagation', '--gvn-hoist', '--lower-expect', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--gvn-hoist', '--gvn-hoist', '--instcombine', '--sroa', '--gvn', '--loop-vectorize', '--mem2reg', '--loop-simplifycfg', '--ipsccp', '--early-cse-memssa', '--instcombine', '--adce', '--loop-simplifycfg', '--sroa', '--aggressive-instcombine', '--die', '--sroa', '--sccp', '--die', '--gvn', '--jump-threading', '--simplifycfg', '--ipsccp', '--newgvn', '--simplifycfg', '--elim-avail-extern', '--ipsccp', '--ipsccp', '--jump-threading', '--loop-instsimplify', '--early-cse', '--gvn', '--jump-threading', '--newgvn', '--simplifycfg', '--lower-constant-intrinsics', '--ipsccp', '--jump-threading', '--licm', '--dce', '--lower-constant-intrinsics', '--adce', '--loop-simplifycfg', '--sroa', '--sccp', '--lower-constant-intrinsics', '--instcombine', '--mem2reg', '--early-cse', '--ipsccp', '--adce', '--gvn-hoist', '--loop-unroll', '--correlated-propagation', '--licm', '--loop-instsimplify', '--early-cse', '--correlated-propagation', '--ipconstprop', '--mem2reg', '--bdce', '--newgvn', '--die', '--gvn-hoist', '--gvn', '--gvn', '--instsimplify', '--jump-threading', '--sink', '--mem2reg', '--bdce', '--mem2reg', '--bdce', '--slp-vectorizer', '--indvars', '--gvn', '--newgvn', '--instcombine', '--simplifycfg']",98,0.8223060246544012,1.1959131393798645,0.0,0.0,1
"['--nary-reassociate', '--early-cse-memssa', '--early-cse', '--loop-unroll', '--simple-loop-unswitch', '--gvn-hoist', '--loop-simplifycfg', '--nary-reassociate', '--mem2reg', '--globalopt', '--licm', '--globalopt', '--instcombine', '--gvn', '--correlated-propagation', '--gvn-hoist', '--lower-expect', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--gvn-hoist', '--instcombine', '--sroa', '--gvn', '--loop-vectorize', '--mem2reg', '--loop-simplifycfg', '--lower-constant-intrinsics', '--early-cse-memssa', '--instcombine', '--adce', '--loop-simplifycfg', '--sroa', '--aggressive-instcombine', '--die', '--sroa', '--sccp', '--die', '--gvn', '--jump-threading', '--jump-threading', '--jump-threading', '--newgvn', '--simplifycfg', '--elim-avail-extern', '--ipsccp', '--ipsccp', '--jump-threading', '--loop-instsimplify', '--early-cse', '--gvn', '--jump-threading', '--newgvn', '--simplifycfg', '--ipsccp', '--ipsccp', '--jump-threading', '--licm', '--dce', '--sink', '--adce', '--loop-simplifycfg', '--sroa', '--sccp', '--lower-constant-intrinsics', '--instcombine', '--mem2reg', '--early-cse', '--ipsccp', '--adce', '--gvn-hoist', '--instsimplify', '--correlated-propagation', '--licm', '--loop-instsimplify', '--early-cse', '--correlated-propagation', '--ipconstprop', '--mem2reg', '--gvn', '--newgvn', '--die', '--gvn-hoist', '--gvn', '--bdce', '--instsimplify', '--jump-threading', '--lower-constant-intrinsics', '--mem2reg', '--bdce', '--mem2reg', '--bdce', '--slp-vectorizer', '--indvars', '--newgvn', '--instcombine', '--simplifycfg']",97,0.8223060246544012,1.1959131393798645,0.0,0.0,1
"['--nary-reassociate', '--early-cse-memssa', '--early-cse', '--instsimplify', '--gvn-hoist', '--loop-simplifycfg', '--nary-reassociate', '--mem2reg', '--licm', '--globalopt', '--instcombine', '--gvn', '--correlated-propagation', '--gvn-hoist', '--lower-expect', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--gvn-hoist', '--gvn-hoist', '--instcombine', '--sroa', '--gvn', '--loop-vectorize', '--mem2reg', '--loop-simplifycfg', '--lower-constant-intrinsics', '--early-cse-memssa', '--instcombine', '--adce', '--loop-simplifycfg', '--sroa', '--aggressive-instcombine', '--die', '--sroa', '--sccp', '--die', '--gvn', '--jump-threading', '--jump-threading', '--jump-threading', '--newgvn', '--simplifycfg', '--elim-avail-extern', '--ipsccp', '--ipsccp', '--jump-threading', '--loop-instsimplify', '--early-cse', '--gvn', '--jump-threading', '--newgvn', '--simplifycfg', '--ipsccp', '--ipsccp', '--jump-threading', '--licm', '--dce', '--lower-constant-intrinsics', '--adce', '--loop-simplifycfg', '--sroa', '--sccp', '--lower-constant-intrinsics', '--instcombine', '--mem2reg', '--early-cse', '--ipsccp', '--adce', '--gvn-hoist', '--loop-unroll', '--correlated-propagation', '--licm', '--loop-instsimplify', '--early-cse', '--correlated-propagation', '--ipconstprop', '--mem2reg', '--bdce', '--newgvn', '--die', '--gvn-hoist', '--gvn', '--gvn', '--instsimplify', '--jump-threading', '--sink', '--mem2reg', '--bdce', '--mem2reg', '--bdce', '--slp-vectorizer', '--indvars', '--newgvn', '--instcombine', '--simplifycfg']",96,0.8223060246544012,1.1959131393798645,0.0,0.0,1
"['--nary-reassociate', '--early-cse-memssa', '--early-cse', '--instsimplify', '--gvn-hoist', '--loop-simplifycfg', '--nary-reassociate', '--mem2reg', '--globalopt', '--licm', '--globalopt', '--instcombine', '--gvn', '--correlated-propagation', '--gvn-hoist', '--lower-expect', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--gvn-hoist', '--gvn-hoist', '--instcombine', '--sroa', '--gvn', '--loop-vectorize', '--mem2reg', '--loop-simplifycfg', '--ipsccp', '--early-cse-memssa', '--instcombine', '--adce', '--loop-simplifycfg', '--sroa', '--aggressive-instcombine', '--die', '--sroa', '--sccp', '--die', '--gvn', '--jump-threading', '--simplifycfg', '--newgvn', '--simplifycfg', '--elim-avail-extern', '--ipsccp', '--ipsccp', '--jump-threading', '--loop-instsimplify', '--early-cse', '--gvn', '--jump-threading', '--newgvn', '--simplifycfg', '--lower-constant-intrinsics', '--ipsccp', '--jump-threading', '--licm', '--dce', '--lower-constant-intrinsics', '--adce', '--loop-simplifycfg', '--sroa', '--sccp', '--lower-constant-intrinsics', '--mem2reg', '--early-cse', '--ipsccp', '--adce', '--gvn-hoist', '--loop-unroll', '--licm', '--loop-instsimplify', '--early-cse', '--correlated-propagation', '--ipconstprop', '--mem2reg', '--bdce', '--newgvn', '--die', '--gvn-hoist', '--gvn', '--gvn', '--instsimplify', '--jump-threading', '--sink', '--jump-threading', '--sink', '--mem2reg', '--bdce', '--mem2reg', '--bdce', '--slp-vectorizer', '--indvars', '--newgvn', '--instcombine', '--simplifycfg']",96,0.8223060246544012,1.1959131393798645,0.0,0.0,1
"['--nary-reassociate', '--early-cse-memssa', '--early-cse', '--instsimplify', '--gvn-hoist', '--loop-simplifycfg', '--nary-reassociate', '--mem2reg', '--globalopt', '--licm', '--globalopt', '--instcombine', '--die', '--correlated-propagation', '--gvn-hoist', '--lower-expect', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--gvn-hoist', '--gvn-hoist', '--instcombine', '--sroa', '--gvn', '--loop-vectorize', '--mem2reg', '--loop-simplifycfg', '--ipsccp', '--early-cse-memssa', '--instcombine', '--adce', '--loop-simplifycfg', '--sroa', '--aggressive-instcombine', '--die', '--sroa', '--sccp', '--die', '--gvn', '--jump-threading', '--simplifycfg', '--ipsccp', '--newgvn', '--simplifycfg', '--elim-avail-extern', '--ipsccp', '--ipsccp', '--jump-threading', '--loop-instsimplify', '--early-cse', '--gvn', '--jump-threading', '--newgvn', '--simplifycfg', '--lower-constant-intrinsics', '--ipsccp', '--jump-threading', '--licm', '--dce', '--lower-constant-intrinsics', '--adce', '--sroa', '--sccp', '--lower-constant-intrinsics', '--instcombine', '--mem2reg', '--early-cse', '--ipsccp', '--adce', '--gvn-hoist', '--loop-unroll', '--correlated-propagation', '--licm', '--early-cse', '--early-cse', '--correlated-propagation', '--ipconstprop', '--mem2reg', '--bdce', '--newgvn', '--die', '--instsimplify', '--gvn', '--gvn', '--gvn-hoist', '--jump-threading', '--sink', '--mem2reg', '--bdce', '--mem2reg', '--bdce', '--slp-vectorizer', '--indvars', '--gvn', '--newgvn', '--instcombine', '--simplifycfg']",97,0.8223060246544012,1.1959131393798645,0.0,0.0,1
"['--nary-reassociate', '--early-cse-memssa', '--early-cse', '--instsimplify', '--gvn-hoist', '--loop-simplifycfg', '--nary-reassociate', '--mem2reg', '--globalopt', '--licm', '--globalopt', '--instcombine', '--gvn', '--correlated-propagation', '--gvn-hoist', '--lower-expect', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--gvn-hoist', '--gvn-hoist', '--instcombine', '--sroa', '--gvn', '--loop-vectorize', '--mem2reg', '--loop-simplifycfg', '--ipsccp', '--early-cse-memssa', '--instcombine', '--adce', '--loop-simplifycfg', '--sroa', '--aggressive-instcombine', '--die', '--sroa', '--sccp', '--die', '--gvn', '--jump-threading', '--simplifycfg', '--newgvn', '--simplifycfg', '--elim-avail-extern', '--ipsccp', '--ipsccp', '--jump-threading', '--loop-instsimplify', '--early-cse', '--gvn', '--jump-threading', '--newgvn', '--simplifycfg', '--lower-constant-intrinsics', '--ipsccp', '--jump-threading', '--licm', '--dce', '--lower-constant-intrinsics', '--adce', '--loop-simplifycfg', '--sroa', '--sccp', '--lower-constant-intrinsics', '--instcombine', '--mem2reg', '--early-cse', '--ipsccp', '--adce', '--gvn-hoist', '--loop-unroll', '--licm', '--loop-instsimplify', '--early-cse', '--correlated-propagation', '--ipconstprop', '--mem2reg', '--bdce', '--newgvn', '--die', '--gvn-hoist', '--gvn', '--gvn', '--instsimplify', '--jump-threading', '--sink', '--mem2reg', '--bdce', '--mem2reg', '--bdce', '--slp-vectorizer', '--indvars', '--gvn', '--newgvn', '--instcombine', '--instcombine', '--simplifycfg']",97,0.8223060246544012,1.1959131393798645,0.0,0.0,1
"['--nary-reassociate', '--early-cse-memssa', '--early-cse', '--instsimplify', '--gvn-hoist', '--lowerinvoke', '--nary-reassociate', '--mem2reg', '--licm', '--globalopt', '--instcombine', '--gvn', '--correlated-propagation', '--gvn-hoist', '--lower-expect', '--loop-unroll-and-jam', '--early-cse', '--early-cse-memssa', '--gvn-hoist', '--gvn-hoist', '--instcombine', '--sroa', '--gvn', '--loop-vectorize', '--mem2reg', '--loop-simplifycfg', '--early-cse-memssa', '--instcombine', '--adce', '--loop-simplifycfg', '--sroa', '--aggressive-instcombine', '--die', '--sroa', '--sccp', '--die', '--gvn', '--jump-threading', '--jump-threading', '--jump-threading', '--newgvn', '--simplifycfg', '--elim-avail-extern', '--ipsccp', '--ipsccp', '--ipsccp', '--jump-threading', '--loop-instsimplify', '--early-cse', '--gvn', '--ipconstprop', '--jump-threading', '--sroa', '--simplifycfg', '--ipsccp', '--elim-avail-extern', '--ipsccp', '--jump-threading', '--dce', '--lower-constant-intrinsics', '--adce', '--loop-simplifycfg', '--newgvn', '--sccp', '--lower-constant-intrinsics', '--instcombine', '--mem2reg', '--early-cse', '--elim-avail-extern', '--ipsccp', '--adce', '--gvn-hoist', '--early-cse-memssa', '--correlated-propagation', '--licm', '--loop-instsimplify', '--early-cse', '--mem2reg', '--bdce', '--newgvn', '--die', '--gvn-hoist', '--gvn-hoist', '--gvn', '--gvn', '--indvars', '--jump-threading', '--sink', '--loop-simplifycfg', '--mem2reg', '--bdce', '--mem2reg', '--bdce', '--slp-vectorizer', '--loop-idiom', '--slp-vectorizer', '--instsimplify', '--newgvn', '--instcombine', '--simplifycfg']",100,0.8223060246544012,1.1959131393798645,0.0,0.0,1
"['--nary-reassociate', '--early-cse-memssa', '--early-cse', '--instsimplify', '--gvn-hoist', '--loop-simplifycfg', '--nary-reassociate', '--mem2reg', '--licm', '--globalopt', '--instcombine', '--gvn', '--correlated-propagation', '--gvn-hoist', '--lower-expect', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--newgvn', '--tailcallelim', '--gvn-hoist', '--gvn-hoist', '--instcombine', '--sroa', '--gvn', '--loop-vectorize', '--mem2reg', '--loop-simplifycfg', '--lower-constant-intrinsics', '--early-cse-memssa', '--instcombine', '--adce', '--loop-simplifycfg', '--sroa', '--aggressive-instcombine', '--die', '--sroa', '--sccp', '--die', '--gvn', '--gvn', '--jump-threading', '--jump-threading', '--irce', '--jump-threading', '--newgvn', '--simplifycfg', '--ipsccp', '--ipsccp', '--jump-threading', '--loop-instsimplify', '--early-cse', '--gvn', '--jump-threading', '--newgvn', '--simplifycfg', '--ipsccp', '--ipsccp', '--jump-threading', '--licm', '--dce', '--sink', '--adce', '--loop-simplifycfg', '--sroa', '--sccp', '--lower-constant-intrinsics', '--instcombine', '--mem2reg', '--early-cse', '--ipsccp', '--adce', '--gvn-hoist', '--loop-unroll', '--correlated-propagation', '--licm', '--loop-instsimplify', '--early-cse', '--correlated-propagation', '--ipconstprop', '--mem2reg', '--bdce', '--newgvn', '--die', '--loop-simplifycfg', '--gvn', '--gvn', '--instsimplify', '--jump-threading', '--lower-constant-intrinsics', '--mem2reg', '--bdce', '--mem2reg', '--bdce', '--slp-vectorizer', '--indvars', '--newgvn', '--instcombine', '--simplifycfg']",99,0.8223060246544012,1.1959131393798645,0.0,0.0,1
