sequence,length,cross_avg_weighted_score,cross_avg_reduction,cross_std_weighted_score,cross_std_reduction,successful_datasets
"['--inline', '--elim-avail-extern', '--sroa', '--mem2reg', '--sccp', '--early-cse', '--gvn-hoist', '--mldst-motion', '--mldst-motion', '--sccp', '--break-crit-edges', '--loop-simplifycfg', '--aggressive-instcombine', '--instcombine', '--break-crit-edges', '--elim-avail-extern', '--loop-unroll-and-jam', '--gvn-hoist', '--simplifycfg', '--functionattrs', '--globalopt', '--reassociate', '--gvn', '--speculative-execution', '--lower-constant-intrinsics', '--jump-threading', '--nary-reassociate', '--elim-avail-extern', '--globalopt', '--lower-expect', '--simplifycfg', '--simplifycfg', '--simplifycfg', '--lower-constant-intrinsics', '--sroa', '--mem2reg', '--gvn-hoist', '--sccp', '--sccp', '--early-cse', '--lower-constant-intrinsics', '--adce', '--break-crit-edges', '--lower-constant-intrinsics', '--speculative-execution', '--newgvn', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--reassociate', '--gvn-hoist', '--loop-sink', '--instcombine', '--mem2reg', '--dse', '--mldst-motion', '--indvars', '--adce', '--ipsccp', '--adce', '--nary-reassociate', '--early-cse', '--mem2reg', '--jump-threading', '--simplifycfg', '--simplifycfg', '--instcombine', '--functionattrs', '--scalarizer', '--simplifycfg', '--newgvn', '--gvn-hoist', '--newgvn', '--gvn-hoist', '--memcpyopt', '--memcpyopt', '--elim-avail-extern', '--globalopt', '--lower-expect', '--adce']",80,-1.5398010027226592,5.532055143662192,0.0,0.0,1
"['--inline', '--elim-avail-extern', '--sroa', '--mem2reg', '--sccp', '--early-cse', '--gvn-hoist', '--mldst-motion', '--mldst-motion', '--sccp', '--break-crit-edges', '--aggressive-instcombine', '--instcombine', '--break-crit-edges', '--elim-avail-extern', '--loop-unroll-and-jam', '--gvn-hoist', '--simplifycfg', '--functionattrs', '--globalopt', '--reassociate', '--gvn', '--speculative-execution', '--lower-constant-intrinsics', '--jump-threading', '--nary-reassociate', '--elim-avail-extern', '--globalopt', '--lower-expect', '--simplifycfg', '--jump-threading', '--break-crit-edges', '--mem2reg', '--gvn-hoist', '--sccp', '--sccp', '--early-cse', '--adce', '--sroa', '--lower-constant-intrinsics', '--speculative-execution', '--newgvn', '--loop-instsimplify', '--aggressive-instcombine', '--early-cse-memssa', '--reassociate', '--gvn-hoist', '--instcombine', '--lower-constant-intrinsics', '--mem2reg', '--dse', '--mldst-motion', '--indvars', '--elim-avail-extern', '--mldst-motion', '--adce', '--ipsccp', '--adce', '--nary-reassociate', '--early-cse', '--mem2reg', '--jump-threading', '--simplifycfg', '--instcombine', '--functionattrs', '--scalarizer', '--simplifycfg', '--newgvn', '--gvn-hoist', '--newgvn', '--gvn-hoist', '--memcpyopt', '--memcpyopt', '--elim-avail-extern', '--globalopt', '--lower-expect', '--adce']",77,-1.5402038719329214,5.529486073352829,0.0,0.0,1
"['--inline', '--elim-avail-extern', '--sroa', '--mem2reg', '--sccp', '--early-cse', '--gvn-hoist', '--mldst-motion', '--mldst-motion', '--sccp', '--break-crit-edges', '--aggressive-instcombine', '--instcombine', '--break-crit-edges', '--elim-avail-extern', '--loop-unroll-and-jam', '--gvn-hoist', '--simplifycfg', '--functionattrs', '--globalopt', '--reassociate', '--gvn', '--speculative-execution', '--lower-constant-intrinsics', '--jump-threading', '--nary-reassociate', '--elim-avail-extern', '--globalopt', '--lower-expect', '--simplifycfg', '--jump-threading', '--break-crit-edges', '--mem2reg', '--gvn-hoist', '--sccp', '--sccp', '--early-cse', '--adce', '--sroa', '--lower-constant-intrinsics', '--speculative-execution', '--newgvn', '--loop-instsimplify', '--aggressive-instcombine', '--early-cse-memssa', '--reassociate', '--gvn-hoist', '--instcombine', '--mldst-motion', '--mem2reg', '--dse', '--mldst-motion', '--indvars', '--elim-avail-extern', '--lower-constant-intrinsics', '--adce', '--ipsccp', '--adce', '--nary-reassociate', '--early-cse', '--mem2reg', '--jump-threading', '--simplifycfg', '--instcombine', '--functionattrs', '--scalarizer', '--simplifycfg', '--newgvn', '--gvn-hoist', '--newgvn', '--newgvn', '--gvn-hoist', '--memcpyopt', '--memcpyopt', '--elim-avail-extern', '--globalopt', '--lower-expect', '--adce']",78,-1.5402038719329214,5.529486073352829,0.0,0.0,1
"['--inline', '--elim-avail-extern', '--sroa', '--mem2reg', '--sccp', '--early-cse', '--gvn-hoist', '--mldst-motion', '--mldst-motion', '--sccp', '--break-crit-edges', '--aggressive-instcombine', '--instcombine', '--break-crit-edges', '--elim-avail-extern', '--loop-unroll-and-jam', '--gvn-hoist', '--simplifycfg', '--functionattrs', '--globalopt', '--reassociate', '--gvn', '--speculative-execution', '--lower-constant-intrinsics', '--jump-threading', '--nary-reassociate', '--elim-avail-extern', '--globalopt', '--lower-expect', '--simplifycfg', '--bdce', '--jump-threading', '--break-crit-edges', '--mem2reg', '--gvn-hoist', '--sccp', '--sccp', '--early-cse', '--adce', '--sroa', '--lower-constant-intrinsics', '--speculative-execution', '--newgvn', '--loop-instsimplify', '--aggressive-instcombine', '--early-cse-memssa', '--reassociate', '--gvn-hoist', '--instcombine', '--lower-constant-intrinsics', '--mem2reg', '--dse', '--mldst-motion', '--indvars', '--elim-avail-extern', '--mldst-motion', '--adce', '--ipsccp', '--adce', '--nary-reassociate', '--early-cse', '--mem2reg', '--jump-threading', '--simplifycfg', '--instcombine', '--functionattrs', '--scalarizer', '--simplifycfg', '--newgvn', '--gvn-hoist', '--newgvn', '--gvn-hoist', '--memcpyopt', '--memcpyopt', '--elim-avail-extern', '--globalopt', '--lower-expect', '--adce']",78,-1.5402038719329214,5.529486073352829,0.0,0.0,1
"['--inline', '--elim-avail-extern', '--sroa', '--mem2reg', '--sccp', '--early-cse', '--gvn-hoist', '--mldst-motion', '--elim-avail-extern', '--sccp', '--break-crit-edges', '--aggressive-instcombine', '--instcombine', '--break-crit-edges', '--elim-avail-extern', '--loop-unroll-and-jam', '--gvn-hoist', '--simplifycfg', '--functionattrs', '--globalopt', '--reassociate', '--gvn', '--speculative-execution', '--lower-constant-intrinsics', '--jump-threading', '--nary-reassociate', '--elim-avail-extern', '--globalopt', '--lower-expect', '--simplifycfg', '--jump-threading', '--break-crit-edges', '--mem2reg', '--gvn-hoist', '--sccp', '--sccp', '--early-cse', '--adce', '--sroa', '--lower-constant-intrinsics', '--speculative-execution', '--newgvn', '--loop-instsimplify', '--aggressive-instcombine', '--early-cse-memssa', '--reassociate', '--gvn-hoist', '--instcombine', '--lower-constant-intrinsics', '--mem2reg', '--dse', '--mldst-motion', '--indvars', '--elim-avail-extern', '--mldst-motion', '--adce', '--ipsccp', '--adce', '--nary-reassociate', '--early-cse', '--mem2reg', '--jump-threading', '--simplifycfg', '--instcombine', '--functionattrs', '--scalarizer', '--simplifycfg', '--newgvn', '--gvn-hoist', '--newgvn', '--gvn-hoist', '--memcpyopt', '--memcpyopt', '--elim-avail-extern', '--globalopt', '--lower-expect', '--adce']",77,-1.5402038719329214,5.529486073352829,0.0,0.0,1
"['--inline', '--elim-avail-extern', '--sroa', '--mem2reg', '--sccp', '--early-cse', '--gvn-hoist', '--mldst-motion', '--elim-avail-extern', '--sccp', '--break-crit-edges', '--aggressive-instcombine', '--instcombine', '--break-crit-edges', '--elim-avail-extern', '--loop-unroll-and-jam', '--gvn-hoist', '--simplifycfg', '--functionattrs', '--globalopt', '--reassociate', '--gvn', '--speculative-execution', '--lower-constant-intrinsics', '--jump-threading', '--nary-reassociate', '--elim-avail-extern', '--globalopt', '--lower-expect', '--simplifycfg', '--jump-threading', '--break-crit-edges', '--mem2reg', '--gvn-hoist', '--sccp', '--sccp', '--early-cse', '--adce', '--sroa', '--lower-constant-intrinsics', '--speculative-execution', '--newgvn', '--loop-instsimplify', '--aggressive-instcombine', '--early-cse-memssa', '--reassociate', '--gvn-hoist', '--instcombine', '--lower-constant-intrinsics', '--mem2reg', '--dse', '--mldst-motion', '--indvars', '--elim-avail-extern', '--mldst-motion', '--adce', '--ipsccp', '--adce', '--nary-reassociate', '--early-cse', '--mem2reg', '--jump-threading', '--simplifycfg', '--instcombine', '--functionattrs', '--scalarizer', '--simplifycfg', '--newgvn', '--gvn-hoist', '--newgvn', '--gvn-hoist', '--memcpyopt', '--elim-avail-extern', '--globalopt', '--lower-expect', '--adce']",76,-1.5402038719329214,5.529486073352829,0.0,0.0,1
"['--inline', '--elim-avail-extern', '--sroa', '--mem2reg', '--sccp', '--early-cse', '--gvn-hoist', '--mldst-motion', '--mldst-motion', '--sccp', '--break-crit-edges', '--aggressive-instcombine', '--instcombine', '--break-crit-edges', '--elim-avail-extern', '--loop-unroll-and-jam', '--gvn-hoist', '--simplifycfg', '--functionattrs', '--globalopt', '--reassociate', '--gvn', '--speculative-execution', '--sccp', '--jump-threading', '--nary-reassociate', '--elim-avail-extern', '--globalopt', '--lower-expect', '--simplifycfg', '--simplifycfg', '--lower-constant-intrinsics', '--sroa', '--mem2reg', '--gvn-hoist', '--sccp', '--sccp', '--early-cse', '--adce', '--break-crit-edges', '--lower-constant-intrinsics', '--speculative-execution', '--newgvn', '--early-cse', '--early-cse-memssa', '--reassociate', '--memcpyopt', '--loop-sink', '--instcombine', '--mem2reg', '--dse', '--mldst-motion', '--mldst-motion', '--indvars', '--adce', '--ipsccp', '--adce', '--nary-reassociate', '--early-cse', '--mem2reg', '--jump-threading', '--simplifycfg', '--simplifycfg', '--instcombine', '--functionattrs', '--scalarizer', '--simplifycfg', '--newgvn', '--gvn-hoist', '--newgvn', '--gvn-hoist', '--memcpyopt', '--gvn-hoist', '--elim-avail-extern', '--globalopt', '--lower-expect', '--adce']",77,-1.5410664276861707,5.522669665346636,0.0,0.0,1
"['--inline', '--elim-avail-extern', '--sroa', '--mem2reg', '--sccp', '--early-cse', '--gvn-hoist', '--mldst-motion', '--mldst-motion', '--sccp', '--mem2reg', '--aggressive-instcombine', '--instcombine', '--break-crit-edges', '--loop-simplifycfg', '--elim-avail-extern', '--loop-unroll-and-jam', '--simplifycfg', '--functionattrs', '--elim-avail-extern', '--reassociate', '--gvn', '--speculative-execution', '--lower-constant-intrinsics', '--jump-threading', '--nary-reassociate', '--elim-avail-extern', '--globalopt', '--lower-expect', '--simplifycfg', '--jump-threading', '--break-crit-edges', '--mem2reg', '--gvn-hoist', '--sccp', '--sccp', '--early-cse', '--adce', '--sroa', '--lower-constant-intrinsics', '--speculative-execution', '--newgvn', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--reassociate', '--gvn-hoist', '--instcombine', '--lower-constant-intrinsics', '--mem2reg', '--dse', '--mldst-motion', '--indvars', '--elim-avail-extern', '--mldst-motion', '--adce', '--ipsccp', '--adce', '--nary-reassociate', '--early-cse', '--early-cse', '--mem2reg', '--jump-threading', '--simplifycfg', '--instcombine', '--functionattrs', '--scalarizer', '--simplifycfg', '--newgvn', '--gvn-hoist', '--newgvn', '--gvn-hoist', '--memcpyopt', '--memcpyopt', '--elim-avail-extern', '--globalopt', '--lower-expect', '--adce']",78,-1.5445415394922914,5.523865569755706,0.0,0.0,1
"['--inline', '--elim-avail-extern', '--sroa', '--mem2reg', '--sccp', '--early-cse', '--gvn-hoist', '--mldst-motion', '--mldst-motion', '--sccp', '--break-crit-edges', '--aggressive-instcombine', '--instcombine', '--break-crit-edges', '--elim-avail-extern', '--loop-unroll-and-jam', '--gvn-hoist', '--simplifycfg', '--functionattrs', '--globalopt', '--reassociate', '--gvn', '--speculative-execution', '--lower-constant-intrinsics', '--jump-threading', '--nary-reassociate', '--elim-avail-extern', '--globalopt', '--lower-expect', '--simplifycfg', '--jump-threading', '--break-crit-edges', '--mem2reg', '--gvn-hoist', '--sccp', '--sccp', '--early-cse', '--adce', '--sroa', '--lower-constant-intrinsics', '--speculative-execution', '--newgvn', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--reassociate', '--gvn-hoist', '--instcombine', '--lower-constant-intrinsics', '--mem2reg', '--dse', '--mldst-motion', '--indvars', '--elim-avail-extern', '--mldst-motion', '--adce', '--ipsccp', '--adce', '--nary-reassociate', '--early-cse', '--mem2reg', '--jump-threading', '--simplifycfg', '--instcombine', '--functionattrs', '--scalarizer', '--simplifycfg', '--newgvn', '--gvn-hoist', '--newgvn', '--gvn-hoist', '--memcpyopt', '--memcpyopt', '--elim-avail-extern', '--globalopt', '--lower-expect', '--adce']",77,-1.5445415394922914,5.523865569755706,0.0,0.0,1
"['--inline', '--elim-avail-extern', '--sroa', '--mem2reg', '--sccp', '--early-cse', '--gvn-hoist', '--mldst-motion', '--mldst-motion', '--sccp', '--break-crit-edges', '--aggressive-instcombine', '--instcombine', '--break-crit-edges', '--elim-avail-extern', '--loop-unroll-and-jam', '--gvn-hoist', '--simplifycfg', '--functionattrs', '--globalopt', '--reassociate', '--gvn', '--speculative-execution', '--lower-constant-intrinsics', '--jump-threading', '--nary-reassociate', '--elim-avail-extern', '--globalopt', '--lower-expect', '--simplifycfg', '--jump-threading', '--break-crit-edges', '--mem2reg', '--gvn-hoist', '--sccp', '--sccp', '--early-cse', '--adce', '--sroa', '--lower-constant-intrinsics', '--speculative-execution', '--newgvn', '--loop-instsimplify', '--early-cse', '--early-cse-memssa', '--reassociate', '--gvn-hoist', '--instcombine', '--lower-constant-intrinsics', '--loop-fusion', '--dse', '--mldst-motion', '--indvars', '--elim-avail-extern', '--mldst-motion', '--adce', '--ipsccp', '--adce', '--nary-reassociate', '--early-cse', '--mem2reg', '--jump-threading', '--simplifycfg', '--instcombine', '--functionattrs', '--scalarizer', '--simplifycfg', '--newgvn', '--gvn-hoist', '--newgvn', '--gvn-hoist', '--memcpyopt', '--memcpyopt', '--elim-avail-extern', '--globalopt', '--lower-expect', '--adce']",77,-1.5445415394922914,5.523865569755706,0.0,0.0,1
